brand,model,year,price,mileage,fuel_type,transmission
Toyota,Corolla,2010,7437,198106,Diesel,Manual
Ford,Focus,2002,5191,210422,Electric,Automatic
Kia,Sportage,2009,5580,185978,Diesel,Manual
Audi,A3,2006,6198,80059,Diesel,Semi-Automatic
Mercedes,C-Class,2019,16044,87765,Electric,Automatic
Honda,CR-V,2000,7098,125096,Hybrid,Automatic
Chevrolet,Malibu,2006,6290,185491,Hybrid,Manual
Audi,Q5,2007,8618,134078,Electric,Automatic
Volkswagen,Passat,2017,10166,276657,Electric,Semi-Automatic
Kia,Rio,2001,8449,37508,Petrol,Automatic
Volkswagen,Passat,2010,9501,49938,Diesel,Manual
Volkswagen,Tiguan,2017,10279,241010,Hybrid,Manual
Ford,Focus,2004,7739,173016,Electric,Manual
Mercedes,E-Class,2015,9477,81145,Hybrid,Semi-Automatic
Hyundai,Elantra,2003,6293,150338,Diesel,Automatic
Chevrolet,Equinox,2023,12764,76764,Electric,Manual
Kia,Rio,2006,8000,134987,Electric,Manual
Mercedes,E-Class,2011,6468,171581,Hybrid,Semi-Automatic
Volkswagen,Golf,2023,16165,136725,Electric,Automatic
Volkswagen,Tiguan,2013,6744,282791,Hybrid,Manual
Mercedes,GLA,2018,10420,188996,Hybrid,Automatic
Kia,Optima,2002,9898,55077,Petrol,Automatic
Volkswagen,Tiguan,2002,5045,227745,Diesel,Automatic
Ford,Fiesta,2010,5723,223850,Diesel,Automatic
Toyota,Camry,2007,6452,252382,Electric,Manual
Hyundai,Elantra,2021,9778,101078,Petrol,Semi-Automatic
Audi,Q5,2021,9638,243061,Petrol,Automatic
BMW,3 Series,2017,9586,65698,Diesel,Semi-Automatic
Chevrolet,Malibu,2013,6941,237927,Hybrid,Semi-Automatic
Toyota,Camry,2000,8531,3415,Diesel,Automatic
Mercedes,E-Class,2022,11702,144875,Petrol,Semi-Automatic
Chevrolet,Malibu,2017,8484,145755,Hybrid,Semi-Automatic
Audi,Q5,2008,10596,140200,Hybrid,Automatic
Toyota,Corolla,2014,8075,221240,Petrol,Automatic
Mercedes,E-Class,2001,5545,187747,Petrol,Semi-Automatic
Kia,Optima,2003,8478,31090,Hybrid,Manual
BMW,5 Series,2012,8504,209765,Electric,Automatic
Mercedes,C-Class,2010,6931,243424,Electric,Manual
Chevrolet,Malibu,2011,5806,299696,Diesel,Manual
Mercedes,E-Class,2010,5003,284806,Diesel,Automatic
Mercedes,C-Class,2006,10192,135379,Hybrid,Automatic
Ford,Fiesta,2011,13437,53106,Hybrid,Automatic
Audi,A3,2005,6011,134428,Diesel,Manual
BMW,X5,2007,9149,112541,Hybrid,Manual
Ford,Explorer,2008,6605,284711,Hybrid,Automatic
BMW,5 Series,2023,10355,282240,Petrol,Automatic
Audi,Q5,2006,11809,69519,Electric,Automatic
Ford,Explorer,2005,8070,101496,Hybrid,Semi-Automatic
Audi,A4,2012,7266,151695,Hybrid,Semi-Automatic
BMW,X5,2014,8732,253364,Hybrid,Automatic
Ford,Focus,2021,11372,6376,Petrol,Manual
BMW,3 Series,2006,6177,256129,Hybrid,Semi-Automatic
BMW,3 Series,2003,7802,124893,Electric,Manual
BMW,3 Series,2005,7953,42332,Petrol,Semi-Automatic
Chevrolet,Malibu,2009,5445,267729,Hybrid,Manual
Hyundai,Tucson,2008,10674,111252,Electric,Automatic
Audi,A3,2003,5667,186608,Petrol,Automatic
Hyundai,Sonata,2018,10565,221719,Electric,Semi-Automatic
Ford,Explorer,2005,7506,29663,Hybrid,Semi-Automatic
Honda,CR-V,2004,11435,28219,Hybrid,Automatic
Kia,Optima,2023,15461,16917,Petrol,Automatic
Audi,Q5,2022,9489,265538,Hybrid,Manual
Honda,Accord,2023,11012,194356,Hybrid,Automatic
Hyundai,Elantra,2000,6101,14927,Hybrid,Semi-Automatic
Hyundai,Elantra,2020,11866,176673,Petrol,Automatic
BMW,5 Series,2007,8842,197883,Electric,Automatic
Hyundai,Tucson,2018,13066,21672,Hybrid,Automatic
Audi,A4,2020,14138,78099,Electric,Automatic
Toyota,Corolla,2022,16854,7292,Diesel,Automatic
Mercedes,GLA,2021,8552,237379,Petrol,Automatic
Audi,Q5,2002,8630,63496,Petrol,Automatic
Honda,Civic,2017,9357,217124,Diesel,Semi-Automatic
Volkswagen,Passat,2023,12905,64724,Hybrid,Manual
BMW,5 Series,2023,15429,8520,Hybrid,Manual
BMW,3 Series,2018,11426,33654,Petrol,Manual
BMW,5 Series,2018,9886,245660,Electric,Automatic
Honda,Accord,2016,13109,4516,Electric,Semi-Automatic
Kia,Sportage,2011,7572,201362,Diesel,Manual
Hyundai,Elantra,2007,6158,172065,Electric,Semi-Automatic
Hyundai,Tucson,2023,11766,76669,Hybrid,Manual
Toyota,Camry,2011,7644,137795,Petrol,Manual
Honda,CR-V,2013,5504,264773,Petrol,Automatic
Hyundai,Elantra,2011,7707,224629,Diesel,Manual
Kia,Optima,2015,12587,115616,Diesel,Automatic
Honda,Civic,2014,9930,58476,Diesel,Automatic
Hyundai,Sonata,2005,10749,102521,Electric,Automatic
Honda,CR-V,2000,8803,54833,Electric,Manual
Mercedes,GLA,2009,6293,270315,Electric,Semi-Automatic
Hyundai,Sonata,2008,6823,248827,Petrol,Automatic
Audi,A3,2019,10223,188824,Hybrid,Automatic
Toyota,Corolla,2012,7909,289548,Electric,Semi-Automatic
Kia,Optima,2000,7381,80928,Hybrid,Automatic
Toyota,RAV4,2016,11540,7976,Hybrid,Semi-Automatic
Kia,Optima,2009,8721,133903,Electric,Semi-Automatic
BMW,3 Series,2007,7048,237559,Hybrid,Automatic
Ford,Focus,2019,6999,290034,Petrol,Automatic
Toyota,RAV4,2001,6644,197760,Electric,Manual
Audi,A4,2006,6102,64890,Diesel,Manual
Hyundai,Tucson,2012,11606,124691,Electric,Manual
Ford,Explorer,2020,11135,18226,Diesel,Manual
Hyundai,Elantra,2012,8794,140285,Diesel,Automatic
BMW,X5,2021,10312,249377,Diesel,Automatic
Ford,Fiesta,2010,7248,132553,Diesel,Manual
BMW,X5,2005,9215,99212,Electric,Semi-Automatic
Mercedes,C-Class,2003,10085,145712,Electric,Automatic
Audi,A3,2005,6128,163598,Diesel,Manual
Chevrolet,Equinox,2002,5985,95716,Diesel,Manual
Volkswagen,Golf,2013,7947,277621,Hybrid,Automatic
Toyota,Camry,2018,14965,16725,Hybrid,Semi-Automatic
Audi,A3,2021,12298,25053,Hybrid,Manual
Volkswagen,Tiguan,2005,8913,69344,Petrol,Automatic
Volkswagen,Tiguan,2015,9851,117444,Electric,Semi-Automatic
Mercedes,E-Class,2013,9704,39779,Diesel,Semi-Automatic
Volkswagen,Passat,2017,10054,167257,Diesel,Automatic
Ford,Focus,2004,7521,203916,Electric,Automatic
Volkswagen,Passat,2013,9874,11292,Hybrid,Semi-Automatic
Audi,A3,2015,15571,51414,Electric,Automatic
Hyundai,Tucson,2012,7503,234833,Electric,Manual
Audi,Q5,2018,13983,15808,Hybrid,Semi-Automatic
Audi,A3,2011,6092,235373,Diesel,Semi-Automatic
Toyota,RAV4,2020,12575,271220,Electric,Automatic
Audi,A3,2016,7984,285781,Petrol,Semi-Automatic
Ford,Explorer,2012,7052,272397,Diesel,Manual
BMW,3 Series,2019,6302,264879,Diesel,Manual
Mercedes,GLA,2009,11432,38382,Hybrid,Manual
Kia,Rio,2005,7924,68780,Diesel,Automatic
Audi,A4,2021,11065,291722,Electric,Automatic
Toyota,Camry,2006,5977,296119,Diesel,Automatic
Toyota,Corolla,2017,5386,295653,Petrol,Manual
Kia,Rio,2013,9403,214832,Electric,Semi-Automatic
BMW,5 Series,2011,10846,137686,Electric,Manual
Honda,Civic,2004,5831,23445,Diesel,Semi-Automatic
Honda,Civic,2016,6804,259759,Electric,Manual
Mercedes,E-Class,2015,11492,160370,Petrol,Automatic
Kia,Rio,2013,11140,47968,Hybrid,Manual
Toyota,Corolla,2022,12830,108477,Petrol,Automatic
Toyota,Corolla,2019,11186,105687,Hybrid,Semi-Automatic
Hyundai,Tucson,2017,12533,93324,Petrol,Automatic
Toyota,Camry,2001,7240,157985,Diesel,Automatic
Chevrolet,Impala,2008,7109,184529,Petrol,Automatic
Kia,Rio,2009,5381,175924,Hybrid,Manual
Mercedes,E-Class,2023,12048,247581,Diesel,Automatic
Kia,Sportage,2010,10710,29477,Electric,Manual
Honda,CR-V,2018,15795,105241,Electric,Automatic
Kia,Rio,2009,6762,61862,Diesel,Semi-Automatic
Kia,Sportage,2021,9564,181794,Petrol,Manual
Audi,Q5,2012,9756,122181,Electric,Semi-Automatic
Hyundai,Elantra,2022,9794,195259,Petrol,Automatic
Chevrolet,Equinox,2018,8738,253068,Diesel,Automatic
Volkswagen,Golf,2016,9640,282966,Petrol,Automatic
Ford,Explorer,2011,8991,85449,Hybrid,Manual
Kia,Optima,2022,13474,91253,Petrol,Manual
Chevrolet,Equinox,2006,12411,44437,Hybrid,Automatic
Toyota,Corolla,2020,10264,151773,Diesel,Semi-Automatic
Volkswagen,Tiguan,2010,12780,45971,Hybrid,Automatic
BMW,5 Series,2014,8790,95466,Hybrid,Manual
Hyundai,Elantra,2017,6317,254135,Hybrid,Semi-Automatic
Hyundai,Elantra,2019,12074,61254,Diesel,Automatic
Audi,A4,2013,7499,260047,Petrol,Automatic
Volkswagen,Passat,2011,5701,144904,Diesel,Semi-Automatic
BMW,3 Series,2008,7306,114651,Petrol,Semi-Automatic
Ford,Explorer,2014,8032,268359,Electric,Automatic
Mercedes,C-Class,2008,10249,77521,Petrol,Automatic
Kia,Rio,2016,11732,158371,Electric,Manual
Mercedes,C-Class,2018,6897,285132,Petrol,Automatic
Audi,A3,2007,7477,146124,Diesel,Manual
Mercedes,C-Class,2004,10734,13283,Diesel,Automatic
Chevrolet,Equinox,2021,9812,104395,Petrol,Manual
Chevrolet,Malibu,2005,7842,107881,Hybrid,Semi-Automatic
Toyota,Camry,2019,13983,15814,Diesel,Automatic
Chevrolet,Equinox,2004,11293,15324,Electric,Semi-Automatic
Volkswagen,Tiguan,2014,12929,8546,Diesel,Semi-Automatic
Honda,Accord,2008,5240,188000,Petrol,Manual
Ford,Fiesta,2018,5506,299652,Petrol,Manual
Honda,Accord,2023,7857,282131,Hybrid,Manual
Toyota,RAV4,2001,8068,46583,Diesel,Manual
Kia,Rio,2016,8829,153549,Diesel,Manual
Volkswagen,Golf,2015,11212,89366,Electric,Manual
Mercedes,C-Class,2021,9517,209114,Petrol,Automatic
Audi,Q5,2016,10361,161942,Electric,Automatic
BMW,X5,2012,7203,179817,Electric,Manual
Volkswagen,Golf,2007,9721,33948,Hybrid,Semi-Automatic
Kia,Rio,2019,12649,172526,Hybrid,Automatic
Ford,Focus,2022,11529,38549,Petrol,Manual
Ford,Explorer,2012,7135,253227,Electric,Semi-Automatic
BMW,X5,2009,10954,12260,Electric,Manual
Kia,Rio,2016,5887,275604,Petrol,Manual
BMW,5 Series,2021,7628,238590,Diesel,Manual
BMW,X5,2020,12610,104470,Petrol,Automatic
Toyota,RAV4,2017,13055,47232,Electric,Semi-Automatic
Kia,Sportage,2020,12606,224655,Electric,Semi-Automatic
Hyundai,Elantra,2006,11914,49268,Electric,Automatic
Chevrolet,Impala,2008,9976,1160,Electric,Manual
Ford,Focus,2019,11404,264775,Hybrid,Automatic
Volkswagen,Passat,2011,5311,224435,Hybrid,Semi-Automatic
Audi,Q5,2020,15818,4064,Diesel,Automatic
Audi,A3,2011,7619,194050,Petrol,Semi-Automatic
Mercedes,E-Class,2015,5196,245193,Diesel,Manual
Audi,Q5,2000,8748,27565,Hybrid,Manual
BMW,5 Series,2016,8469,216537,Hybrid,Manual
Honda,Civic,2004,6312,159383,Diesel,Automatic
BMW,5 Series,2021,10011,249421,Diesel,Semi-Automatic
Honda,Accord,2002,10357,112119,Electric,Automatic
Mercedes,E-Class,2017,10595,280240,Hybrid,Automatic
Mercedes,GLA,2022,9898,210055,Petrol,Automatic
Volkswagen,Tiguan,2014,11267,176610,Electric,Manual
Volkswagen,Tiguan,2021,10184,275751,Diesel,Automatic
Honda,Civic,2016,6692,160384,Diesel,Manual
Mercedes,E-Class,2017,15739,53004,Electric,Automatic
Toyota,RAV4,2008,9110,79458,Hybrid,Manual
Toyota,Camry,2014,8970,151460,Diesel,Semi-Automatic
Mercedes,GLA,2000,7660,156997,Electric,Manual
Chevrolet,Malibu,2004,7914,134262,Electric,Semi-Automatic
Hyundai,Sonata,2005,5409,84535,Petrol,Manual
Audi,A4,2006,5630,233491,Diesel,Semi-Automatic
Volkswagen,Passat,2019,13809,4516,Hybrid,Manual
Ford,Explorer,2013,13670,31485,Hybrid,Automatic
Honda,CR-V,2015,8498,255090,Petrol,Automatic
Honda,CR-V,2020,12246,212657,Hybrid,Automatic
Volkswagen,Tiguan,2015,10194,275295,Hybrid,Automatic
Honda,Accord,2004,6100,64955,Diesel,Manual
Ford,Focus,2013,11592,25367,Hybrid,Automatic
Kia,Rio,2014,10091,120436,Diesel,Semi-Automatic
Honda,Civic,2011,5962,246900,Hybrid,Semi-Automatic
Honda,Accord,2016,15055,47219,Hybrid,Automatic
Mercedes,C-Class,2023,13038,53057,Petrol,Automatic
Kia,Rio,2004,6997,10141,Petrol,Semi-Automatic
BMW,5 Series,2006,5673,251301,Petrol,Manual
Volkswagen,Golf,2015,11332,38376,Electric,Semi-Automatic
Kia,Optima,2014,11095,150222,Hybrid,Semi-Automatic
BMW,5 Series,2010,10202,49874,Petrol,Automatic
Volkswagen,Tiguan,2019,12864,81786,Electric,Manual
Volkswagen,Golf,2013,8731,183425,Electric,Semi-Automatic
Mercedes,C-Class,2017,7680,285965,Electric,Semi-Automatic
Chevrolet,Malibu,2013,12218,94086,Hybrid,Automatic
Ford,Fiesta,2011,11982,80877,Diesel,Automatic
Chevrolet,Impala,2009,9293,100319,Petrol,Automatic
Hyundai,Elantra,2007,5008,259588,Diesel,Manual
Audi,A3,2011,10640,48000,Electric,Semi-Automatic
Audi,Q5,2015,9168,106562,Diesel,Semi-Automatic
Ford,Fiesta,2001,6493,45344,Diesel,Automatic
Kia,Rio,2018,10100,119965,Diesel,Automatic
Toyota,RAV4,2018,14543,67821,Electric,Semi-Automatic
Chevrolet,Impala,2020,10835,143204,Petrol,Semi-Automatic
Hyundai,Sonata,2022,10139,213047,Diesel,Manual
Audi,A4,2017,10366,216698,Diesel,Automatic
Toyota,RAV4,2005,7216,74184,Diesel,Manual
Hyundai,Tucson,2003,5290,115498,Diesel,Automatic
BMW,X5,2021,12883,170816,Electric,Semi-Automatic
Kia,Optima,2023,13975,161209,Diesel,Automatic
Audi,Q5,2004,6411,64440,Hybrid,Manual
Hyundai,Tucson,2020,11970,151486,Electric,Semi-Automatic
Audi,Q5,2018,15962,1887,Petrol,Automatic
Audi,A3,2015,13273,6344,Hybrid,Semi-Automatic
Hyundai,Sonata,2010,6979,121043,Petrol,Semi-Automatic
Ford,Focus,2015,8985,205735,Petrol,Automatic
Chevrolet,Equinox,2015,6854,252258,Diesel,Automatic
Kia,Sportage,2009,5628,278593,Diesel,Semi-Automatic
Toyota,RAV4,2020,15504,4758,Electric,Semi-Automatic
Chevrolet,Malibu,2022,14196,45196,Petrol,Semi-Automatic
Honda,Accord,2006,7389,150504,Electric,Semi-Automatic
Ford,Fiesta,2020,14078,121079,Electric,Automatic
Honda,Accord,2008,6111,84405,Diesel,Semi-Automatic
Toyota,RAV4,2001,7044,97786,Electric,Automatic
Volkswagen,Passat,2019,5888,260581,Diesel,Manual
Volkswagen,Golf,2018,11065,46734,Hybrid,Manual
Honda,CR-V,2022,13951,52445,Electric,Semi-Automatic
Hyundai,Sonata,2015,9687,65628,Hybrid,Semi-Automatic
Honda,Civic,2023,12496,115197,Petrol,Automatic
Chevrolet,Malibu,2019,13144,167792,Hybrid,Automatic
Ford,Fiesta,2014,8299,235046,Diesel,Automatic
Honda,CR-V,2014,8976,146199,Diesel,Automatic
Honda,Civic,2011,11852,52368,Diesel,Automatic
Toyota,Corolla,2016,6518,239080,Petrol,Manual
Ford,Explorer,2011,10548,152590,Diesel,Automatic
Ford,Explorer,2006,8958,112098,Diesel,Automatic
Volkswagen,Tiguan,2008,7712,119362,Electric,Semi-Automatic
Mercedes,GLA,2013,6367,231614,Petrol,Automatic
Honda,Accord,2023,11537,213139,Hybrid,Semi-Automatic
Kia,Optima,2010,8842,267888,Electric,Automatic
Ford,Explorer,2004,5745,257731,Electric,Semi-Automatic
Hyundai,Sonata,2022,9983,275848,Petrol,Manual
Ford,Focus,2020,11886,105670,Petrol,Manual
Mercedes,E-Class,2000,6709,99538,Diesel,Semi-Automatic
Ford,Focus,2017,11781,270945,Electric,Automatic
Honda,Civic,2018,13618,94058,Electric,Manual
Chevrolet,Malibu,2014,10450,122463,Diesel,Semi-Automatic
Honda,CR-V,2013,6182,250855,Hybrid,Manual
Hyundai,Tucson,2010,6179,201048,Electric,Manual
Ford,Fiesta,2009,9995,85237,Electric,Manual
BMW,3 Series,2005,8274,51258,Petrol,Manual
Mercedes,C-Class,2000,10958,67092,Electric,Automatic
Mercedes,E-Class,2019,14567,81641,Diesel,Automatic
Ford,Focus,2002,7414,44278,Diesel,Automatic
Kia,Optima,2022,7658,282061,Petrol,Manual
Audi,A4,2022,8907,254607,Hybrid,Semi-Automatic
Kia,Rio,2016,8461,241932,Hybrid,Semi-Automatic
Honda,Accord,2010,7423,223801,Petrol,Manual
Audi,A3,2013,10814,89258,Electric,Semi-Automatic
BMW,X5,2002,5077,296125,Electric,Automatic
Honda,Accord,2008,9032,48395,Petrol,Semi-Automatic
Chevrolet,Malibu,2008,6440,272954,Hybrid,Automatic
Hyundai,Elantra,2021,9498,260057,Hybrid,Manual
Volkswagen,Passat,2000,6988,25560,Electric,Manual
Kia,Rio,2012,6702,219859,Electric,Manual
Kia,Sportage,2003,8208,149571,Electric,Semi-Automatic
Ford,Explorer,2018,9068,181581,Electric,Semi-Automatic
Mercedes,GLA,2007,6374,226255,Hybrid,Manual
Honda,Accord,2015,8343,87818,Diesel,Manual
Chevrolet,Impala,2005,9205,139717,Electric,Manual
Honda,Accord,2020,8813,189339,Diesel,Semi-Automatic
Kia,Sportage,2021,13251,77443,Electric,Semi-Automatic
Mercedes,C-Class,2017,8066,241688,Electric,Manual
BMW,3 Series,2023,9439,278018,Electric,Manual
Kia,Sportage,2003,5701,134949,Diesel,Manual
Mercedes,E-Class,2017,9986,175660,Hybrid,Automatic
Hyundai,Sonata,2020,15888,70553,Hybrid,Automatic
Mercedes,C-Class,2013,9184,195767,Electric,Semi-Automatic
Hyundai,Elantra,2015,8182,135854,Petrol,Manual
BMW,5 Series,2019,10683,135818,Petrol,Automatic
Kia,Optima,2015,11248,162553,Hybrid,Semi-Automatic
Ford,Explorer,2015,10886,190696,Electric,Automatic
Chevrolet,Malibu,2002,5946,172677,Hybrid,Semi-Automatic
Toyota,RAV4,2009,9455,72229,Petrol,Automatic
Kia,Sportage,2016,11131,78428,Hybrid,Semi-Automatic
Honda,Civic,2013,7065,256726,Hybrid,Automatic
Chevrolet,Equinox,2012,8295,210218,Electric,Manual
Volkswagen,Tiguan,2011,5580,155988,Diesel,Semi-Automatic
BMW,3 Series,2012,5093,185329,Diesel,Semi-Automatic
Audi,A4,2023,12909,119538,Hybrid,Automatic
Mercedes,C-Class,2013,8774,236300,Hybrid,Automatic
Hyundai,Tucson,2016,8513,184301,Petrol,Semi-Automatic
Hyundai,Sonata,2005,9206,19651,Electric,Manual
Toyota,Corolla,2016,11432,118394,Diesel,Manual
Hyundai,Sonata,2023,11055,157234,Electric,Manual
Toyota,RAV4,2015,5325,268739,Petrol,Semi-Automatic
Ford,Fiesta,2010,6438,268057,Electric,Automatic
Volkswagen,Golf,2000,5344,7764,Diesel,Manual
BMW,5 Series,2010,12043,47821,Hybrid,Manual
Ford,Fiesta,2012,9560,6984,Diesel,Manual
Audi,Q5,2015,13542,12875,Electric,Semi-Automatic
Toyota,RAV4,2022,13984,25762,Electric,Semi-Automatic
Chevrolet,Equinox,2017,14913,44327,Electric,Manual
Audi,A4,2005,7522,203866,Electric,Manual
Hyundai,Tucson,2015,13296,90155,Hybrid,Automatic
Hyundai,Tucson,2009,7747,192616,Petrol,Manual
Volkswagen,Golf,2012,12134,63251,Hybrid,Automatic
Volkswagen,Passat,2007,12658,2086,Electric,Manual
Volkswagen,Golf,2009,9573,41321,Electric,Manual
Toyota,RAV4,2017,9639,163031,Diesel,Automatic
Mercedes,GLA,2005,10846,12674,Electric,Manual
Honda,Civic,2002,6996,50161,Hybrid,Semi-Automatic
Chevrolet,Equinox,2000,7434,63260,Hybrid,Manual
Hyundai,Elantra,2015,7346,207667,Diesel,Semi-Automatic
Kia,Rio,2023,16163,26840,Hybrid,Automatic
Honda,CR-V,2010,8748,107579,Hybrid,Manual
Audi,A3,2018,7905,274722,Petrol,Semi-Automatic
Hyundai,Sonata,2000,5557,157147,Electric,Automatic
Mercedes,E-Class,2007,8327,138621,Diesel,Semi-Automatic
BMW,X5,2003,5107,229631,Diesel,Automatic
Chevrolet,Impala,2009,11334,183255,Electric,Automatic
Mercedes,E-Class,2000,8630,73476,Diesel,Automatic
Mercedes,GLA,2023,9856,292154,Hybrid,Manual
Audi,A4,2013,9584,55785,Petrol,Automatic
Honda,Civic,2011,8140,157980,Petrol,Automatic
Volkswagen,Passat,2013,7156,297197,Petrol,Automatic
Mercedes,GLA,2008,5557,147140,Petrol,Manual
Audi,Q5,2018,16734,48270,Electric,Automatic
Hyundai,Elantra,2015,13207,79643,Diesel,Automatic
Honda,Civic,2002,8091,195409,Electric,Automatic
Audi,A3,2001,6841,137936,Diesel,Automatic
BMW,5 Series,2018,13378,1066,Petrol,Manual
Kia,Optima,2021,12314,39276,Diesel,Manual
BMW,5 Series,2015,9545,182726,Diesel,Automatic
Kia,Optima,2006,8583,180846,Hybrid,Automatic
Hyundai,Sonata,2020,15979,41018,Electric,Manual
Kia,Rio,2006,8144,52771,Electric,Manual
Audi,Q5,2004,5145,152740,Hybrid,Manual
Honda,Accord,2012,9664,211772,Electric,Semi-Automatic
Ford,Focus,2021,14665,156720,Electric,Automatic
Audi,A3,2008,9534,163272,Electric,Manual
Honda,Civic,2016,13443,42823,Hybrid,Semi-Automatic
Hyundai,Elantra,2014,9757,197113,Electric,Automatic
Honda,Accord,2023,13843,62826,Petrol,Automatic
Audi,Q5,2000,5490,245488,Hybrid,Automatic
Mercedes,C-Class,2004,5321,118906,Diesel,Manual
Honda,CR-V,2016,10358,102074,Petrol,Automatic
Toyota,Camry,2012,6213,284302,Hybrid,Manual
Hyundai,Elantra,2011,11073,36322,Hybrid,Semi-Automatic
Chevrolet,Equinox,2019,9212,144369,Petrol,Semi-Automatic
Mercedes,E-Class,2008,5565,181728,Petrol,Manual
Hyundai,Elantra,2006,8779,26018,Petrol,Semi-Automatic
Toyota,Corolla,2000,7023,48815,Electric,Manual
Volkswagen,Tiguan,2010,8541,62936,Petrol,Automatic
Volkswagen,Tiguan,2021,11218,119053,Diesel,Automatic
BMW,X5,2005,9802,119856,Electric,Manual
Ford,Fiesta,2021,12038,203072,Hybrid,Semi-Automatic
Mercedes,E-Class,2009,8659,207029,Electric,Manual
BMW,5 Series,2005,7335,208232,Electric,Automatic
Toyota,Camry,2003,5657,247114,Electric,Semi-Automatic
Mercedes,C-Class,2012,11560,96997,Petrol,Automatic
Audi,A4,2005,7418,34067,Hybrid,Semi-Automatic
Chevrolet,Impala,2005,9799,60019,Electric,Manual
BMW,5 Series,2001,7942,57858,Petrol,Manual
BMW,3 Series,2016,9372,131397,Hybrid,Semi-Automatic
Toyota,Corolla,2023,14384,70760,Hybrid,Semi-Automatic
Volkswagen,Tiguan,2017,6358,247064,Hybrid,Manual
Toyota,RAV4,2013,12363,46818,Petrol,Automatic
Honda,Civic,2014,9512,139370,Hybrid,Manual
Audi,A4,2013,10431,288444,Electric,Automatic
BMW,3 Series,2008,7458,52053,Petrol,Manual
BMW,5 Series,2009,8289,210522,Hybrid,Semi-Automatic
Ford,Explorer,2002,5987,175627,Petrol,Semi-Automatic
Audi,A4,2010,8885,170712,Hybrid,Semi-Automatic
BMW,X5,2011,9123,168815,Petrol,Automatic
Ford,Explorer,2012,7707,224619,Petrol,Manual
Hyundai,Elantra,2009,5928,143597,Diesel,Manual
Volkswagen,Tiguan,2023,11161,66909,Petrol,Semi-Automatic
Hyundai,Elantra,2020,10416,229197,Hybrid,Manual
Ford,Explorer,2014,13106,44653,Electric,Manual
Toyota,Camry,2001,9754,57275,Hybrid,Automatic
Chevrolet,Malibu,2008,9068,156565,Petrol,Automatic
Chevrolet,Equinox,2016,10179,86011,Hybrid,Manual
Ford,Fiesta,2003,6526,83684,Electric,Semi-Automatic
Volkswagen,Golf,2021,10705,69739,Petrol,Manual
Chevrolet,Equinox,2012,9138,28091,Petrol,Manual
Volkswagen,Tiguan,2019,13766,126676,Hybrid,Automatic
Mercedes,E-Class,2003,8754,122256,Petrol,Automatic
Kia,Optima,2023,11738,173079,Petrol,Semi-Automatic
Kia,Rio,2015,12841,142948,Electric,Automatic
Volkswagen,Passat,2017,12847,102631,Hybrid,Automatic
Hyundai,Tucson,2017,9387,155602,Diesel,Manual
Ford,Fiesta,2009,11876,1195,Electric,Semi-Automatic
Mercedes,GLA,2018,8414,144254,Petrol,Manual
Chevrolet,Malibu,2010,11345,127710,Electric,Manual
Audi,A4,2013,6744,137775,Diesel,Semi-Automatic
Audi,Q5,2008,7695,170209,Diesel,Automatic
Mercedes,GLA,2005,9038,73058,Petrol,Manual
BMW,5 Series,2011,5173,246312,Diesel,Automatic
Kia,Rio,2003,5198,80057,Petrol,Manual
Honda,CR-V,2009,11823,13827,Hybrid,Automatic
Audi,A3,2004,7075,76218,Electric,Semi-Automatic
Audi,A3,2021,12397,90107,Hybrid,Semi-Automatic
Chevrolet,Malibu,2000,5620,238974,Petrol,Automatic
Kia,Optima,2022,13225,123704,Electric,Semi-Automatic
Hyundai,Sonata,2010,5930,168486,Hybrid,Manual
Mercedes,E-Class,2005,7074,36271,Hybrid,Manual
Mercedes,E-Class,2002,9320,88987,Electric,Manual
Volkswagen,Tiguan,2023,7747,232647,Petrol,Semi-Automatic
Honda,Accord,2022,17906,14658,Electric,Automatic
Ford,Focus,2004,6683,185806,Petrol,Automatic
Mercedes,C-Class,2013,13634,28265,Petrol,Automatic
Ford,Fiesta,2007,9132,153372,Petrol,Automatic
Chevrolet,Malibu,2005,6818,204054,Electric,Manual
BMW,5 Series,2003,5864,121763,Electric,Semi-Automatic
Honda,Accord,2006,9006,39655,Petrol,Semi-Automatic
Audi,A4,2018,12929,18543,Electric,Semi-Automatic
Chevrolet,Impala,2007,8396,220159,Hybrid,Automatic
